******************* Приложение запущено 2024.07.18 20:22:00,380 [v1.47.0.1064] **************************
2024.07.18 20:24:05,042 [196280786][1.47.0.1064] DEBUG - 	itemGivenQtySum: 0
2024.07.18 20:24:05,042 [196280786][1.47.0.1064] DEBUG - 	itemQtySum: 0
2024.07.18 20:24:05,043 [196280786][1.47.0.1064] DEBUG - 	message: не задано
2024.07.18 20:24:05,227 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsService.OnItemBarcodeEnter успешно завершен. Возвращаемое значение: -5
2024.07.18 20:24:05,285 [196280786][1.47.0.1064] DEBUG - reader_ReadNotify
2024.07.18 20:24:05,291 [196280786][1.47.0.1064] DEBUG - reader_ReadNotify: Barcode='', Type='Unknown'
2024.07.18 20:24:05,296 [196280786][1.47.0.1064] DEBUG - reader_ReadNotify - выход
2024.07.18 20:24:10,358 [196280786][1.47.0.1064] ERROR - Выведено сообщение об ошибке:
Номенклатура с штрихкодом 4607012144119 уже разложена!
2024.07.18 20:24:10,363 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnItemBarcodeEnter успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:10,368 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnNomenclatureInputted успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:14,455 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:14,456 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:14,456 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:14,456 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:14,461 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:14,467 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:14,467 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:14,467 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:14,468 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:14,472 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:47,250 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:47,250 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:47,251 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:47,251 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:47,256 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:47,262 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:47,262 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:47,262 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:47,262 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:47,280 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:47,611 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:47,612 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:47,612 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:47,612 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:47,617 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:47,623 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:47,623 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:47,623 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:47,624 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:47,628 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:47,784 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:47,785 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:47,785 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:47,785 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:47,790 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:47,795 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:47,795 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:47,796 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:47,796 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:47,800 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:51,513 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:51,513 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:51,514 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:51,514 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:51,518 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:51,716 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:51,717 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:51,717 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:51,717 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:51,722 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:51,880 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:51,881 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:51,881 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:51,881 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:51,886 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:56,352 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:56,352 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:56,352 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:56,352 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:56,357 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:56,527 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:56,528 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:56,528 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:56,528 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:56,533 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:56,699 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:56,699 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:56,699 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:56,699 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:56,704 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:57,406 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:24:57,406 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:57,407 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:24:57,407 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:24:57,411 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:57,471 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnNomenclatureInputted...
2024.07.18 20:24:57,471 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:57,471 [196280786][1.47.0.1064] DEBUG - 	sender: InputField (label: ШК товара:, text: MPL235358)
2024.07.18 20:24:57,471 [196280786][1.47.0.1064] DEBUG - 	args: InputtedEventArgs (Text: MPL235358, Source: Keyboard, BarcodeEventArgs: )
2024.07.18 20:24:57,476 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnItemBarcodeEnter...
2024.07.18 20:24:57,477 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:57,477 [196280786][1.47.0.1064] DEBUG - 	itemBarcode: MPL235358
2024.07.18 20:24:57,482 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsService.OnItemBarcodeEnter...
2024.07.18 20:24:57,482 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:57,482 [196280786][1.47.0.1064] DEBUG - 	employeeId: 0000072400
2024.07.18 20:24:57,482 [196280786][1.47.0.1064] DEBUG - 	taskId: MK71671532
2024.07.18 20:24:57,483 [196280786][1.47.0.1064] DEBUG - 	taskType: 48
2024.07.18 20:24:57,483 [196280786][1.47.0.1064] DEBUG - 	itemBarcode: MPL235358
2024.07.18 20:24:57,483 [196280786][1.47.0.1064] DEBUG - 	itemQty: 0
2024.07.18 20:24:57,483 [196280786][1.47.0.1064] DEBUG - 	givenQty: 0
2024.07.18 20:24:57,484 [196280786][1.47.0.1064] DEBUG - 	itemName: не задано
2024.07.18 20:24:57,484 [196280786][1.47.0.1064] DEBUG - 	itemId: не задано
2024.07.18 20:24:57,484 [196280786][1.47.0.1064] DEBUG - 	expiryDate: не задано
2024.07.18 20:24:57,484 [196280786][1.47.0.1064] DEBUG - 	wmsLocationId: не задано
2024.07.18 20:24:57,484 [196280786][1.47.0.1064] DEBUG - 	orderId: не задано
2024.07.18 20:24:57,485 [196280786][1.47.0.1064] DEBUG - 	subOrderId: не задано
2024.07.18 20:24:57,485 [196280786][1.47.0.1064] DEBUG - 	eShopAssemblyPriority: False
2024.07.18 20:24:57,485 [196280786][1.47.0.1064] DEBUG - 	boxNumber: не задано
2024.07.18 20:24:57,485 [196280786][1.47.0.1064] DEBUG - 	hostOrderId: не задано
2024.07.18 20:24:57,485 [196280786][1.47.0.1064] DEBUG - 	sortingStation: не задано
2024.07.18 20:24:57,486 [196280786][1.47.0.1064] DEBUG - 	itemGivenQtySum: 0
2024.07.18 20:24:57,486 [196280786][1.47.0.1064] DEBUG - 	itemQtySum: 0
2024.07.18 20:24:57,486 [196280786][1.47.0.1064] DEBUG - 	message: не задано
2024.07.18 20:24:57,765 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsService.OnItemBarcodeEnter успешно завершен. Возвращаемое значение: 0
2024.07.18 20:24:57,770 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsService.GetLinesQty...
2024.07.18 20:24:57,770 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:24:57,771 [196280786][1.47.0.1064] DEBUG - 	taskId: MK71671532
2024.07.18 20:24:57,771 [196280786][1.47.0.1064] DEBUG - 	qty: 0
2024.07.18 20:24:57,861 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsService.GetLinesQty успешно завершен. Возвращаемое значение: 0
2024.07.18 20:24:57,866 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnItemBarcodeEnter успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:57,870 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnNomenclatureInputted успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:24:57,921 [196280786][1.47.0.1064] DEBUG - reader_ReadNotify
2024.07.18 20:24:57,925 [196280786][1.47.0.1064] DEBUG - reader_ReadNotify: Barcode='', Type='Unknown'
2024.07.18 20:24:57,930 [196280786][1.47.0.1064] DEBUG - reader_ReadNotify - выход
2024.07.18 20:25:06,874 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:06,874 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:06,874 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:06,874 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:06,879 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:09,452 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:09,452 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:09,453 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:09,453 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:09,457 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:09,511 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnQtyInputted...
2024.07.18 20:25:09,511 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:09,511 [196280786][1.47.0.1064] DEBUG - 	sender: InputField (label: Количество:, text: 1)
2024.07.18 20:25:09,511 [196280786][1.47.0.1064] DEBUG - 	args: InputtedEventArgs (Text: 1, Source: Keyboard, BarcodeEventArgs: )
2024.07.18 20:25:09,517 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsService.OnQtyEnter...
2024.07.18 20:25:09,517 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:09,518 [196280786][1.47.0.1064] DEBUG - 	employeeId: 0000072400
2024.07.18 20:25:09,518 [196280786][1.47.0.1064] DEBUG - 	taskId: MK71671532
2024.07.18 20:25:09,518 [196280786][1.47.0.1064] DEBUG - 	qty: 1
2024.07.18 20:25:09,518 [196280786][1.47.0.1064] DEBUG - 	message: не задано
2024.07.18 20:25:09,629 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsService.OnQtyEnter успешно завершен. Возвращаемое значение: 0
2024.07.18 20:25:09,635 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnQtyInputted успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:11,868 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:11,869 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:11,869 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:11,869 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:11,874 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:12,991 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:12,992 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:12,992 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:12,992 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:12,997 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:13,192 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:13,193 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:13,193 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:13,193 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:13,198 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:13,408 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:13,409 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:13,409 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:13,409 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:13,414 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:14,176 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:14,177 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:14,177 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:14,177 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:14,182 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:14,433 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:14,434 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:14,434 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:14,434 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:14,439 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:14,638 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:14,638 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:14,638 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:14,639 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:14,644 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:14,866 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:14,866 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:14,866 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:14,866 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:14,871 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:44,510 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFormKeyDown...
2024.07.18 20:25:44,510 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:44,510 [196280786][1.47.0.1064] DEBUG - 	sender: ScanCity.ConveyerTerminal.DeviceClient.UI.Sorting.SortingScsForm
2024.07.18 20:25:44,510 [196280786][1.47.0.1064] DEBUG - 	e: System.Windows.Forms.KeyEventArgs
2024.07.18 20:25:44,515 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFormKeyDown успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:44,570 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnBarcodeInputted...
2024.07.18 20:25:44,571 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:44,571 [196280786][1.47.0.1064] DEBUG - 	sender: InputField (label: 50002770:, text: 50002770)
2024.07.18 20:25:44,571 [196280786][1.47.0.1064] DEBUG - 	args: InputtedEventArgs (Text: 50002770, Source: Keyboard, BarcodeEventArgs: )
2024.07.18 20:25:44,577 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsService.SearchToteMarriedByValues...
2024.07.18 20:25:44,577 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:44,577 [196280786][1.47.0.1064] DEBUG - 	taskId: MK71671532
2024.07.18 20:25:44,578 [196280786][1.47.0.1064] DEBUG - 	wmsLocationId: 1K09-002-3
2024.07.18 20:25:44,578 [196280786][1.47.0.1064] DEBUG - 	orderId: 000349192
2024.07.18 20:25:44,578 [196280786][1.47.0.1064] DEBUG - 	subOrderId: 51
2024.07.18 20:25:44,578 [196280786][1.47.0.1064] DEBUG - 	taskType: 48
2024.07.18 20:25:44,579 [196280786][1.47.0.1064] DEBUG - 	boxNumber: не задано
2024.07.18 20:25:44,579 [196280786][1.47.0.1064] DEBUG - 	message: не задано
2024.07.18 20:25:44,667 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsService.SearchToteMarriedByValues успешно завершен. Возвращаемое значение: 0
2024.07.18 20:25:44,676 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsService.OnBarcodeEnter...
2024.07.18 20:25:44,676 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:44,676 [196280786][1.47.0.1064] DEBUG - 	employeeId: 0000072400
2024.07.18 20:25:44,676 [196280786][1.47.0.1064] DEBUG - 	taskId: MK71671532
2024.07.18 20:25:44,677 [196280786][1.47.0.1064] DEBUG - 	qty: 1
2024.07.18 20:25:44,677 [196280786][1.47.0.1064] DEBUG - 	boxNumber: 50002770
2024.07.18 20:25:44,677 [196280786][1.47.0.1064] DEBUG - 	itemId: MPL235358
2024.07.18 20:25:44,677 [196280786][1.47.0.1064] DEBUG - 	wmsLocationId: 1K09-002-3
2024.07.18 20:25:44,677 [196280786][1.47.0.1064] DEBUG - 	orderId: 000349192
2024.07.18 20:25:44,678 [196280786][1.47.0.1064] DEBUG - 	subOrderId: 51
2024.07.18 20:25:44,678 [196280786][1.47.0.1064] DEBUG - 	expiryDate: 3/23/2026 12:00:00 AM
2024.07.18 20:25:44,678 [196280786][1.47.0.1064] DEBUG - 	eShopAssemblyPriority: False
2024.07.18 20:25:44,678 [196280786][1.47.0.1064] DEBUG - 	cargoPackageId: 78579507
2024.07.18 20:25:44,678 [196280786][1.47.0.1064] DEBUG - 	message: не задано
2024.07.18 20:25:45,470 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsService.OnBarcodeEnter успешно завершен. Возвращаемое значение: 0
2024.07.18 20:25:45,475 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsService.GetLinesQty...
2024.07.18 20:25:45,476 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:45,476 [196280786][1.47.0.1064] DEBUG - 	taskId: MK71671532
2024.07.18 20:25:45,476 [196280786][1.47.0.1064] DEBUG - 	qty: 0
2024.07.18 20:25:45,566 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsService.GetLinesQty успешно завершен. Возвращаемое значение: 0
2024.07.18 20:25:45,571 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsService.GetUnfinishedLines...
2024.07.18 20:25:45,571 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:45,571 [196280786][1.47.0.1064] DEBUG - 	employeeId: 0000072400
2024.07.18 20:25:45,572 [196280786][1.47.0.1064] DEBUG - 	taskId: MK71671532
2024.07.18 20:25:45,572 [196280786][1.47.0.1064] DEBUG - 	lineCount: 0
2024.07.18 20:25:45,572 [196280786][1.47.0.1064] DEBUG - 	message: не задано
